tissue	ensembl	gene_symbol	clust
VAF	ENSG00000273027	LL21NC02-1C16.1	14
VAF	ENSG00000254224	KB-1043D8.6	14
VAF	ENSG00000231426	RP5-899B16.1	14
VAF	ENSG00000277324	RP11-850A17.1	14
VAF	ENSG00000256654	RP11-429A20.4	14
VAF	ENSG00000274395	RP11-554D14.8	14
VAF	ENSG00000249365	RP11-508M8.1	14
VAF	ENSG00000237647	ERICH1-AS1	14
VAF	ENSG00000271390	RP11-89C3.3	14
VAF	ENSG00000176956	LY6H	14
VAF	ENSG00000250821	RP11-345F18.1	14
VAF	ENSG00000278928	RP11-481F24.3	14
VAF	ENSG00000203684	IBA57-AS1	14
VAF	ENSG00000276778	RP11-524N5.1	14
VAF	ENSG00000258957	RP11-363J20.1	14
VAF	ENSG00000251632	RP11-714L20.1	14
VAF	ENSG00000234690	AC073283.4	14
VAF	ENSG00000233121	VN1R20P	14
VAF	ENSG00000276384	RP11-186B7.7	14
VAF	ENSG00000272848	RP1-137D17.2	14
VAF	ENSG00000228397	RP1-224A6.3	14
VAF	ENSG00000230024	RP11-95P13.1	14
VAF	ENSG00000255008	AP000442.4	14
VAF	ENSG00000260088	RP11-92G12.3	14
VAF	ENSG00000201448	SNORA63	14
VAF	ENSG00000259774	RP11-182J1.13	14
VAF	ENSG00000197446	CYP2F1	14
VAF	ENSG00000226342	NMD3P1	14
VAF	ENSG00000267612	CTD-3116E22.7	14
VAF	ENSG00000223861	RP11-74C1.2	14
VAF	ENSG00000258279	LINC00592	14
VAF	ENSG00000243885	RP11-278L15.2	14
VAF	ENSG00000224183	SDHDP6	14
VAF	ENSG00000234034	AP000959.2	14
VAF	ENSG00000229900	HSPD1P21	14
VAF	ENSG00000109625	CPZ	14
VAF	ENSG00000104140	RHOV	14
VAF	ENSG00000239804	RP11-379B18.1	14
VAF	ENSG00000270872	SRGAP2D	14
VAF	ENSG00000279812	CTD-2545G14.4	14
VAF	ENSG00000232077	LINC01031	14
VAF	ENSG00000269068	RP11-256I23.2	14
VAF	ENSG00000280594	AP000432.1	14
VAF	ENSG00000258045	Metazoa_SRP	14
VAF	ENSG00000281628	AC113192.1	14
VAF	ENSG00000223309	RNU6-722P	14
VAF	ENSG00000274940	MIR8083	14
VAF	ENSG00000257496	RP11-474P2.4	14
VAF	ENSG00000228350	CELSR3-AS1	14
VAF	ENSG00000197584	KCNMB2	14
VAF	ENSG00000176294	OR4N2	14
VAF	ENSG00000204969	PCDHA2	14
VAF	ENSG00000240253	FAR2P3	14
VAF	ENSG00000266120	RP11-354P11.2	14
VAF	ENSG00000233754	AP001628.7	14
VAF	ENSG00000275382	MIR7109	14
VAF	ENSG00000259285	CTD-2330J20.2	14
VAF	ENSG00000243543	WFDC6	14
VAF	ENSG00000258115	RP11-89M22.3	14
VAF	ENSG00000254790	RP11-680F20.4	14
VAF	ENSG00000268621	AC006262.5	14
VAF	ENSG00000241218	RP11-446H18.1	14
VAF	ENSG00000188508	KRTDAP	14
VAF	ENSG00000260613	RP3-522J7.6	14
VAF	ENSG00000277325	MIR6756	14
VAF	ENSG00000184274	LINC00315	14
VAF	ENSG00000158901	WFDC8	14
VAF	ENSG00000237442	HNRNPA1P57	14
VAF	ENSG00000157211	CDCP2	14
VAF	ENSG00000275601	AC011330.13	14
VAF	ENSG00000198156	NPIPB6	14
VAF	ENSG00000279581	RP11-243M5.3	14
VAF	ENSG00000259397	RP11-323I15.2	14
VAF	ENSG00000268390	CTC-518B2.10	14
VAF	ENSG00000268746	CTD-2571L23.8	14
VAF	ENSG00000135824	RGS8	14
VAF	ENSG00000274444	RP11-128A17.2	14
VAF	ENSG00000253139	RP11-17A4.3	14
VAF	ENSG00000275695	UBE2Q2P6	14
VAF	ENSG00000137440	FGFBP1	14
VAF	ENSG00000179059	ZFP42	14
VAF	ENSG00000206658	RNU6-1039P	14
VAF	ENSG00000260343	LINC01043	14
VAF	ENSG00000168634	WFDC13	14
VAF	ENSG00000122859	NEUROG3	14
VAF	ENSG00000268079	BNIP3P30	14
VAF	ENSG00000224566	FAM96AP2	14
VAF	ENSG00000273866	Metazoa_SRP	14
VAF	ENSG00000259124	RP11-187O7.3	14
VAF	ENSG00000165188	RNF183	14
VAF	ENSG00000274698	RP11-71L14.4	14
VAF	ENSG00000170820	FSHR	14
VAF	ENSG00000226516	FAM138B	14
VAF	ENSG00000266189	MIR3186	14
VAF	ENSG00000259856	RAB43P1	14
VAF	ENSG00000227232	WASH7P	14
VAF	ENSG00000231698	AP002856.5	14
VAF	ENSG00000172971	UNC93B3	14
VAF	ENSG00000101448	EPPIN	14
VAF	ENSG00000258122	RP11-61A14.1	14
VAF	ENSG00000261257	RP11-673E11.2	14
VAF	ENSG00000241416	KRT8P13	14
VAF	ENSG00000152034	MCHR2	14
VAF	ENSG00000232706	NUTM2HP	14
VAF	ENSG00000230525	AC007403.2	14
VAF	ENSG00000267409	RP11-567M16.2	14
VAF	ENSG00000234685	NUS1P2	14
VAF	ENSG00000229259	LRRC37A12P	14
VAF	ENSG00000258751	RP11-2G1.1	14
VAF	ENSG00000264315	HNRNPA1P11	14
VAF	ENSG00000223714	RP5-1172N10.2	14
VAF	ENSG00000234737	KRT18P15	14
